#peak_xpix[arcmin] peak_ypix cluster_xpix cluster_ypix SN coresize[arcmin] M500c redshift nmatch
71.696777 682.023926 71.774041 681.512518 5.784647 0.250000 1.90706e+14 0.854352 1
97.023926 39.704590 97.481281 40.103700 4.929748 0.250000 1.98211e+14 0.539895 1
105.402832 239.274902 105.526976 239.857024 5.339277 0.250000 1.84856e+14 0.790648 1
118.352051 651.174316 118.579499 651.102673 4.566611 0.250000 1.49384e+14 0.737119 1
137.014160 494.450684 136.763640 494.619076 4.526682 0.250000 1.08528e+14 1.483393 1
171.101074 258.508301 171.286436 258.955318 4.940157 0.250000 2.04925e+14 0.877412 1
205.759277 174.147949 206.069748 174.323757 4.691129 0.250000 1.00929e+14 1.777544 1
221.945801 671.359863 221.966164 670.945065 4.699283 0.250000 1.75217e+14 1.378342 1
225.754395 484.167480 225.574449 484.667823 4.507326 0.250000 2.59021e+14 0.925392 1
268.410645 620.134277 268.341070 619.916697 9.420456 0.250000 3.52199e+14 1.232412 1
276.599121 192.048340 276.850083 192.214617 5.797045 0.250000 2.2475e+14 1.245601 1
277.551270 606.613770 277.633978 607.030334 4.842712 0.250000 1.4258e+14 0.604984 1
316.398926 74.362793 316.762676 74.717762 5.434889 0.250000 1.21706e+14 0.912457 1
343.059082 177.766113 342.971469 178.193336 13.939351 0.250000 4.35125e+14 0.982122 1
356.579590 485.119629 356.591817 485.038315 11.393044 0.250000 3.43039e+14 0.336884 1
406.472168 448.366699 406.199820 448.496876 4.731528 0.250000 1.21096e+14 1.165928 1
436.560059 604.519043 436.355402 604.769121 4.878335 0.250000 1.24862e+14 0.859972 1
468.552246 68.078613 468.302633 68.602562 4.774058 0.250000 2.71619e+14 0.790023 1
580.144043 647.937012 579.591490 647.437459 4.500894 0.250000 2.09382e+14 0.455643 1
616.896973 337.536621 616.315455 337.351561 4.640443 0.250000 1.47279e+14 1.085463 1
619.372559 654.411621 619.050139 654.428590 4.643610 0.250000 1.47862e+14 0.627595 1
630.417480 355.627441 629.971672 356.298548 4.936299 0.250000 9.73007e+13 0.620161 1
665.456543 563.767090 664.790086 563.743426 4.879565 0.250000 1.62407e+14 1.404385 1
680.690918 585.666504 680.198990 585.717598 4.854458 0.250000 2.00443e+14 1.047561 1
685.070801 328.586426 684.649680 328.530543 5.489435 0.250000 1.58925e+14 0.733040 1
702.209473 232.800293 701.642740 233.091307 4.818916 0.250000 1.71872e+14 0.880657 1
743.151855 691.164551 742.672341 690.729761 5.178329 0.250000 2.23139e+14 1.334577 1
13.996582 616.896973 14.912820 616.729603 5.165488 0.500000 2.02631e+14 0.626220 1
157.580566 445.319824 157.747983 445.647544 6.435235 0.500000 3.17137e+14 0.538144 1
167.102051 400.949707 167.250719 401.772562 5.032904 0.500000 1.4305e+14 1.312231 1
195.095215 456.745605 195.212932 456.051160 6.996095 0.500000 2.26707e+14 0.446169 1
280.026855 748.103027 280.062910 747.314901 4.573151 0.500000 1.45814e+14 0.466009 1
385.524902 285.549316 385.423737 285.694510 4.620533 0.500000 1.64968e+14 1.005550 1
600.520020 387.429199 600.133581 387.173286 7.272211 0.500000 2.78502e+14 0.699621 1
626.608887 373.718262 626.616139 373.824356 4.537800 0.500000 2.2887e+14 1.105587 1
635.178223 172.243652 635.027636 173.273883 4.573075 0.500000 1.73866e+14 0.477400 1
648.317871 86.740723 648.267381 86.385782 4.525796 0.500000 1.6754e+14 0.697004 1
674.978027 183.098145 675.139121 183.541802 5.081400 0.500000 8.65469e+13 0.366701 1
735.344238 589.284668 735.683534 589.297779 5.402482 0.500000 8.66455e+13 0.533525 1
737.248535 598.806152 736.890968 598.394934 8.204808 0.500000 2.97477e+14 0.678078 1
40.275879 36.467285 40.359541 36.736440 7.732070 0.750000 2.92969e+14 0.365993 1
148.439941 348.771973 148.678920 349.354210 5.858756 0.750000 3.15772e+14 0.465769 1
151.296387 283.454590 151.291145 282.826442 5.877499 0.750000 2.2454e+14 0.548281 1
151.296387 283.454590 151.892526 283.802231 5.877499 0.750000 1.50257e+14 1.065208 2
213.376465 662.219238 213.651370 661.775383 4.849144 0.750000 1.75204e+14 0.511013 1
213.757324 361.340332 213.305821 361.569001 4.517450 0.750000 9.73064e+13 1.137674 1
229.753418 486.262207 229.338713 486.521863 6.681689 0.750000 2.66574e+14 0.927806 1
251.462402 194.523926 251.400243 194.996885 7.233854 0.750000 4.43899e+14 0.854824 1
366.862793 566.242676 367.043831 565.648978 5.870808 0.750000 2.31206e+14 0.580961 1
368.005371 621.467285 367.908831 621.131941 8.400928 0.750000 3.05025e+14 0.514149 1
426.657715 202.141113 426.227110 202.792205 6.296364 0.750000 3.03524e+14 0.579249 1
577.668457 21.232910 577.129805 21.496799 4.570767 0.750000 2.37466e+14 0.586972 1
629.274902 394.855957 629.172946 395.109011 5.049498 0.750000 2.19898e+14 0.772246 1
664.885254 761.433105 664.659862 761.836141 4.979005 0.750000 2.1531e+14 0.483100 1
705.637207 136.823730 705.758039 136.152124 4.607207 0.750000 1.92727e+14 0.365978 1
770.192871 748.103027 769.876403 747.709569 10.613314 0.750000 4.37425e+14 0.645599 1
62.746582 25.231934 63.197940 25.174499 8.360843 1.000000 3.40173e+14 0.365914 1
127.111816 772.097168 127.780378 771.873962 9.577929 1.000000 3.03213e+14 0.298866 1
168.054199 739.343262 167.827925 739.221593 6.663528 1.000000 3.63022e+14 0.687170 1
256.413574 615.563965 256.463227 615.303798 4.997600 1.000000 2.34105e+14 0.722906 1
266.696777 408.186035 266.884022 408.220811 4.768600 1.000000 1.97775e+14 0.385944 1
360.197754 374.670410 360.352990 374.921046 5.362770 1.000000 1.61796e+14 1.406111 1
403.425293 667.741699 403.159361 667.410121 4.510755 1.000000 1.57173e+14 0.348913 1
614.421387 6.569824 614.195391 6.884280 6.419381 1.000000 2.61892e+14 0.590706 1
678.977051 102.927246 678.483775 102.863285 5.032878 1.000000 1.99826e+14 1.191488 1
685.070801 364.387207 684.773719 364.641423 9.684795 1.000000 4.21163e+14 0.758179 1
736.677246 755.910645 736.307498 755.522021 5.593683 1.000000 1.71898e+14 0.337004 1
775.334473 718.395996 775.040739 717.856600 5.201697 1.000000 2.93406e+14 0.668125 1
146.726074 175.290527 146.959799 176.165337 5.780758 1.250000 2.39284e+14 0.359084 1
175.100098 302.497559 175.127934 301.956722 4.726916 1.250000 1.81876e+14 0.252656 1
524.348145 657.077637 524.352654 656.496352 10.327662 1.250000 4.30866e+14 0.801465 1
141.965332 163.483887 141.263460 164.251614 4.558001 1.500000 6.79516e+13 0.919321 1
197.380371 40.656738 197.527192 40.855621 9.476417 1.500000 2.96274e+14 0.229381 1
775.905762 612.897949 775.567256 612.452885 5.005903 1.500000 1.17977e+14 0.364035 1
23.898926 153.010254 23.765040 153.212283 8.398067 2.000000 4.41963e+14 0.326639 1
441.892090 697.258301 441.887952 699.013360 4.670745 2.000000 9.50049e+13 0.449898 1
629.084473 545.485840 629.353938 544.379944 7.023354 2.000000 3.22421e+14 0.351144 1
84.265137 460.744629 85.803899 460.867692 4.929925 2.250000 6.3301e+13 0.298686 1
84.265137 460.744629 84.028622 459.456671 4.929925 2.250000 1.60151e+14 0.423847 2
285.930176 28.850098 285.926154 30.514379 4.539746 2.250000 1.85739e+14 0.399602 1
773.811035 580.144043 773.524461 579.494741 4.634338 2.750000 2.12814e+14 0.462149 1
3.713379 623.752441 4.218240 623.436856 4.864838 0.250000 2.55662e+14 0.785341 1
10.187988 358.864746 10.481640 358.551950 4.769062 0.250000 1.02879e+14 0.402585 1
34.182129 302.116699 34.103160 302.565901 4.901471 0.250000 1.61457e+14 1.163987 1
34.372559 190.715332 34.852739 191.184235 4.961139 0.250000 1.36991e+14 0.949020 1
39.133301 645.080566 39.571740 644.829140 5.250827 0.250000 2.21239e+14 1.360231 1
83.312988 477.502441 83.023200 477.785110 5.853816 0.250000 9.05392e+13 0.671630 1
83.312988 477.502441 83.474820 477.964522 5.853816 0.250000 1.54928e+14 0.832356 2
140.822754 760.861816 140.455377 760.344783 4.617057 0.250000 1.60848e+14 1.400129 1
157.390137 445.510254 157.747983 445.647544 6.653039 0.250000 3.17137e+14 0.538144 1
164.055176 432.370605 164.080804 431.988956 5.523538 0.250000 2.1959e+14 0.603125 1
198.522949 223.659668 198.733091 223.744562 4.633526 0.250000 1.96826e+14 0.869243 1
213.376465 662.219238 213.651370 661.775383 5.309581 0.250000 1.75204e+14 0.511013 1
221.945801 671.359863 221.966164 670.945065 5.146489 0.250000 1.75217e+14 1.378342 1
225.563965 484.738770 225.574449 484.667823 7.004563 0.250000 2.59021e+14 0.925392 1
264.602051 553.293457 264.786599 552.896000 4.745366 0.250000 1.34875e+14 0.759024 1
268.410645 620.134277 268.341070 619.916697 8.392781 0.250000 3.52199e+14 1.232412 1
271.267090 216.613770 271.997706 216.694921 4.873980 0.250000 4.82357e+13 0.525695 1
271.267090 216.613770 270.722394 216.976497 4.873980 0.250000 1.19144e+14 0.688310 2
277.170410 377.145996 276.523270 377.498170 5.006531 0.250000 1.22783e+14 1.028055 1
293.928223 347.438965 293.943774 346.613274 4.803603 0.250000 1.85794e+14 1.049278 1
403.234863 667.170410 403.159361 667.410121 4.968495 0.250000 1.57173e+14 0.348913 1
542.438965 364.196777 542.256764 364.391810 5.753400 0.250000 1.70751e+14 0.551579 1
590.998535 418.850098 591.163580 419.290559 4.652217 0.250000 1.5228e+14 0.699768 1
600.520020 387.048340 600.133581 387.173286 6.449476 0.250000 2.78502e+14 0.699621 1
692.116699 446.462402 691.994147 445.691199 4.932605 0.250000 8.4453e+13 1.284673 1
106.926270 656.696777 107.348286 656.560324 6.479179 0.500000 1.92718e+14 0.713812 1
148.249512 349.152832 148.678920 349.354210 5.173198 0.500000 3.15772e+14 0.465769 1
168.054199 739.343262 167.827925 739.221593 11.063287 0.500000 3.63022e+14 0.687170 1
195.095215 456.174316 195.212932 456.051160 6.755393 0.500000 2.26707e+14 0.446169 1
235.656738 711.159668 235.580283 710.562855 4.567243 0.500000 1.40511e+14 1.814668 1
343.059082 177.766113 342.971469 178.193336 12.739691 0.500000 4.35125e+14 0.982122 1
346.105957 391.809082 345.803645 391.337703 4.503142 0.500000 1.78644e+14 0.549336 1
367.243652 565.861816 367.043831 565.648978 5.661015 0.500000 2.31206e+14 0.580961 1
577.287598 21.613770 577.129805 21.496799 5.013846 0.500000 2.37466e+14 0.586972 1
584.523926 721.633301 584.333868 721.403260 5.458916 0.500000 2.74644e+14 0.442992 1
626.989746 373.908691 626.616139 373.824356 5.430545 0.500000 2.2887e+14 1.105587 1
644.890137 95.500488 644.538939 95.830800 4.822325 0.500000 1.57273e+14 0.687029 1
686.975098 80.266113 687.047392 80.233139 4.507228 0.500000 7.40749e+13 0.652782 1
737.248535 598.996582 736.890968 598.394934 7.253770 0.500000 2.97477e+14 0.678078 1
15.520020 591.950684 15.805920 591.318770 4.680706 0.750000 2.19896e+14 0.623263 1
62.746582 25.041504 63.197940 25.174499 9.932851 0.750000 3.40173e+14 0.365914 1
127.302246 772.097168 127.780378 771.873962 11.678191 0.750000 3.03213e+14 0.298866 1
151.677246 283.645020 151.892526 283.802231 5.717261 0.750000 1.50257e+14 1.065208 1
167.673340 401.330566 167.250719 401.772562 5.180577 0.750000 1.4305e+14 1.312231 1
251.462402 194.333496 251.400243 194.996885 9.295085 0.750000 4.43899e+14 0.854824 1
256.413574 615.563965 256.463227 615.303798 5.093119 0.750000 2.34105e+14 0.722906 1
302.307129 396.188965 302.447348 395.779792 5.027207 0.750000 1.44928e+14 0.384263 1
319.255371 482.644043 319.239959 483.011885 4.936362 0.750000 1.33135e+14 0.709264 1
356.579590 485.119629 356.591817 485.038315 10.983163 0.750000 3.43039e+14 0.336884 1
524.729004 656.887207 524.352654 656.496352 8.253183 0.750000 4.30866e+14 0.801465 1
770.383301 747.912598 769.876403 747.709569 10.587832 0.750000 4.37425e+14 0.645599 1
774.001465 580.144043 773.524461 579.494741 5.198006 0.750000 2.12814e+14 0.462149 1
197.380371 40.656738 197.527192 40.855621 7.574814 1.000000 2.96274e+14 0.229381 1
209.377441 516.921387 209.579750 516.757783 5.815526 1.000000 1.70908e+14 1.153500 1
426.276855 202.712402 426.227110 202.792205 8.077385 1.000000 3.03524e+14 0.579249 1
553.103027 719.919434 552.959182 719.337080 5.652436 1.000000 2.20562e+14 0.527985 1
602.043457 696.306152 602.025837 695.758434 4.978512 1.000000 1.11665e+14 0.861644 1
635.749512 172.624512 635.027636 173.273883 4.620793 1.000000 1.73866e+14 0.477400 1
685.070801 364.387207 684.773719 364.641423 10.900429 1.000000 4.21163e+14 0.758179 1
146.726074 175.290527 146.959799 176.165337 6.007484 1.250000 2.39284e+14 0.359084 1
468.171387 68.269043 468.302633 68.602562 6.505208 1.250000 2.71619e+14 0.790023 1
711.159668 83.503418 710.717300 82.510740 4.525687 1.250000 7.7353e+13 0.652529 1
711.159668 83.503418 710.818698 83.500559 4.525687 1.250000 1.56633e+14 0.795179 2
732.106934 5.808105 731.785072 6.088680 6.183619 1.250000 1.89789e+14 0.520684 1
621.848145 484.548340 621.704439 484.067198 4.854093 1.500000 1.82705e+14 0.810140 1
652.507324 344.582520 652.292161 345.277918 4.692945 1.500000 1.39419e+14 0.967391 1
59.890137 737.819824 59.503082 737.343378 4.844033 1.750000 2.38279e+14 0.551612 1
68.269043 538.059082 68.310060 537.186760 5.171846 1.750000 1.40234e+14 0.239709 1
276.408691 545.866699 276.962407 545.685661 4.711097 2.000000 9.75749e+13 1.329456 1
734.392090 588.713379 735.683534 589.297779 5.485911 2.000000 8.66455e+13 0.533525 1
734.392090 588.713379 734.358290 589.178481 5.485911 2.000000 2.54693e+14 0.678248 2
665.646973 507.399902 664.567019 507.309662 4.679666 2.250000 1.12303e+14 0.621117 1
665.646973 507.399902 666.281444 506.105343 4.679666 2.250000 9.18117e+13 0.793194 2
724.489746 712.683105 723.148137 712.784271 5.478902 2.250000 2.08243e+14 0.344144 1
24.089355 153.010254 23.765040 153.212283 8.349865 2.750000 4.41963e+14 0.326639 1
39.704590 35.705566 40.359541 36.736440 6.238613 2.750000 2.92969e+14 0.365993 1
53.605957 86.550293 53.607840 87.073742 4.734103 2.750000 1.83287e+14 0.524827 1
158.342285 380.954590 158.488199 382.002650 5.282105 2.750000 1.72344e+14 0.240927 1
628.703613 545.104980 629.353938 544.379944 7.039383 2.750000 3.22421e+14 0.351144 1
443.415527 8.664551 443.010353 9.293700 4.708231 3.000000 9.31708e+13 0.273566 1
9.807129 451.794434 10.260120 452.258048 4.829191 0.250000 1.57424e+14 0.616913 1
71.315918 681.643066 71.774041 681.512518 4.801496 0.250000 1.90706e+14 0.854352 1
184.621582 289.738770 184.748458 289.785610 4.698967 0.250000 1.6016e+14 1.550596 1
209.567871 516.921387 209.579750 516.757783 5.174996 0.250000 1.70908e+14 1.153500 1
225.183105 484.738770 225.574449 484.667823 5.839141 0.250000 2.59021e+14 0.925392 1
267.648926 486.833496 267.640627 486.622517 4.836024 0.250000 1.23498e+14 1.045506 1
268.410645 620.134277 268.341070 619.916697 10.118797 0.250000 3.52199e+14 1.232412 1
292.023926 433.322754 292.166934 432.894520 4.518709 0.250000 1.48345e+14 0.829338 1
313.923340 69.982910 314.683989 70.469881 4.713003 0.250000 1.04697e+14 0.267891 1
367.243652 565.671387 367.043831 565.648978 6.182145 0.250000 2.31206e+14 0.580961 1
411.423340 733.630371 411.743295 733.540875 4.612112 0.250000 1.96693e+14 0.361847 1
439.226074 70.363770 439.022999 70.838042 4.994761 0.250000 1.65667e+14 0.865070 1
447.414551 447.795410 447.371360 447.364340 4.621964 0.250000 1.36934e+14 1.859731 1
466.457520 649.079590 466.409587 648.901480 5.060464 0.250000 1.33684e+14 1.250435 1
584.333496 721.633301 584.333868 721.403260 4.842937 0.250000 2.74644e+14 0.442992 1
626.799316 373.718262 626.616139 373.824356 5.439548 0.250000 2.2887e+14 1.105587 1
632.131348 333.347168 631.773502 333.421136 4.869370 0.250000 1.72995e+14 0.608728 1
640.891113 222.136230 640.697476 222.476270 5.090452 0.250000 1.47659e+14 0.967541 1
667.932129 153.962402 667.286872 154.088999 4.809949 0.250000 8.73577e+13 1.530607 1
680.690918 585.856934 680.198990 585.717598 6.646077 0.250000 2.00443e+14 1.047561 1
683.737793 514.064941 683.818967 514.378806 5.020522 0.250000 2.02747e+14 0.429521 1
743.151855 690.974121 742.672341 690.729761 8.567868 0.250000 2.23139e+14 1.334577 1
770.383301 747.912598 769.876403 747.709569 12.080351 0.250000 4.37425e+14 0.645599 1
776.477051 596.711426 776.497786 596.678138 4.611879 0.250000 1.09288e+14 0.891460 1
15.710449 591.569824 15.805920 591.318770 6.686291 0.500000 2.19896e+14 0.623263 1
34.372559 191.286621 34.852739 191.184235 5.107773 0.500000 1.36991e+14 0.949020 1
127.302246 772.097168 127.780378 771.873962 12.059720 0.500000 3.03213e+14 0.298866 1
146.726074 175.671387 146.959799 176.165337 5.946024 0.500000 2.39284e+14 0.359084 1
195.285645 456.364746 195.212932 456.051160 6.222638 0.500000 2.26707e+14 0.446169 1
276.789551 191.667480 276.850083 192.214617 6.144409 0.500000 2.2475e+14 1.245601 1
343.059082 177.766113 342.971469 178.193336 10.424847 0.500000 4.35125e+14 0.982122 1
368.005371 621.657715 367.908831 621.131941 7.687041 0.500000 3.05025e+14 0.514149 1
468.361816 68.269043 468.302633 68.602562 6.736083 0.500000 2.71619e+14 0.790023 1
503.210449 656.887207 502.775520 657.125058 4.602911 0.500000 1.09294e+14 0.854270 1
578.239746 201.760254 577.989342 201.644048 4.512140 0.500000 1.2199e+14 0.671565 1
664.504395 762.385254 664.659862 761.836141 4.579536 0.500000 2.1531e+14 0.483100 1
664.504395 762.385254 663.738678 762.534260 4.579536 0.500000 8.17783e+13 0.505019 2
665.266113 563.957520 664.790086 563.743426 4.796026 0.500000 1.62407e+14 1.404385 1
736.486816 330.681152 736.153100 330.688800 4.647822 0.500000 1.56238e+14 0.308356 1
47.131348 219.660645 47.701681 219.788403 5.194951 0.750000 1.95372e+14 0.330846 1
164.055176 432.370605 164.080804 431.988956 5.673653 0.750000 2.1959e+14 0.603125 1
167.292480 401.520996 167.250719 401.772562 6.314269 0.750000 1.4305e+14 1.312231 1
197.380371 40.275879 197.527192 40.855621 6.457716 0.750000 2.96274e+14 0.229381 1
229.372559 486.833496 229.338713 486.521863 5.195661 0.750000 2.66574e+14 0.927806 1
426.467285 202.331543 426.227110 202.792205 6.079524 0.750000 3.03524e+14 0.579249 1
524.538574 656.887207 524.352654 656.496352 10.501987 0.750000 4.30866e+14 0.801465 1
3.713379 623.371582 4.218240 623.436856 5.096063 1.000000 2.55662e+14 0.785341 1
10.949707 581.857910 11.483160 582.234911 4.689046 1.000000 1.51102e+14 1.838893 1
151.105957 283.645020 151.291145 282.826442 5.295110 1.000000 2.2454e+14 0.548281 1
151.105957 283.645020 151.892526 283.802231 5.295110 1.000000 1.50257e+14 1.065208 2
168.244629 739.343262 167.827925 739.221593 5.689614 1.000000 3.63022e+14 0.687170 1
198.142090 223.278809 198.733091 223.744562 5.152930 1.000000 1.96826e+14 0.869243 1
293.928223 346.486816 293.943774 346.613274 5.059017 1.000000 1.85794e+14 1.049278 1
356.579590 485.119629 356.591817 485.038315 9.585903 1.000000 3.43039e+14 0.336884 1
685.070801 364.768066 684.773719 364.641423 9.660633 1.000000 4.21163e+14 0.758179 1
731.916504 658.410645 731.695390 657.960420 5.258892 1.000000 2.01274e+14 0.534552 1
736.677246 755.910645 736.307498 755.522021 5.843910 1.000000 1.71898e+14 0.337004 1
